review_id,business_id,user_id,stars,date,text,useful,funny,cool
PJAxhEHhgFj_cPLEH1BOVg,_tUW5hBCHwgYv3HEnih6pg,vKxOjmeAuA6ZU6jtq8qbfg,1.0,2014-12-28 04:09:50,Came in with my family to shop...had loss prevention following me throughout the whole store. Very uncomfortable!!! Just got a set of earphones for my trip and left this shithole.,0,1,1
4aRDJPOn-k96obBP7DLKCA,R0yS7JKOouL5_sHZhK_CKw,EMrt-kMtnwOYQbHIBLDFag,1.0,2017-08-22 21:13:03,Talked to who I believe was a manager today named Yvette she was very rude and aloof on the telephone. I was planning on shopping there but I guess now I'll have to make another decision.,1,0,0
3kOyH6QCuR_iyV4JUEyLAg,_tUW5hBCHwgYv3HEnih6pg,4zXEET9KfvpC6a2qoN2V5A,4.0,2008-01-21 05:43:36,"This is a fairly new Ross located in West Reno just off I-80.  I shopped here on a Monday around 1 PM and a Wednesday around noon.  On both occasions I found this store to be clean, neat, well organized and well stocked.  This is just what I like to see when I enter a Ross.  They had some nice, inexpensive designer purses, an excellent selection of comforters and other bedding, some high-quality towels and kitchenware, as well as some snowboarding items...both hard and soft gear.  They even had some inexpensive pet beds, both for fido and kitty.  When I return to visit my family in Reno, I will definitely shop at this Ross again.",1,0,0
RL-Y9MAVFWCiCspKwPUo3g,ZpLH0_h283MwUXeBeBKqug,wZe4FORQ3FjF6TFgadb-pA,4.0,2009-09-07 00:13:31,"We spent over 2 hours at this Ross one day. Their selection was larger than T J  Maxx's just down the way in the same mall area and their prices were very reasonable. There were a lot of good bargains to be had in the sale and clearance sections. Just come with a lot of time to comb through all the duds to find the gems. My friend found 20 items including tops, sweaters, skirts, pants, and dresses for about $300, that works out to $14.50 each. Not a bad deal when some items were over $50 originally. Also come with the patience that you only get 8 items to try in the dressing room at one time, needless to say, we went in there a few times. But go and good luck!",0,0,0
a0xIXAP-Wh0bIuI-uwHj7w,ZpLH0_h283MwUXeBeBKqug,3-hJ296EgY9kXsnHBwre4g,3.0,2017-05-04 15:19:43,"I enjoy this Ross and shop here quite often. It's usually clean, the workers are nice enough, and the clothes are at great prices and really cute. However I CANT stand the dressing room attendants. I'm not sure if they pick the newest workers to do that job or what... I get there is a certain limit on clothes, which is annoying and makes me not want to shop here, but the last time I walked up to the dressing rooms the attendant stared at my pile of clothes and exclaimed ""wow that's a lot of stuff.... uh oh.."" like yes that's what you do when you shop... you pick out lots of clothes and then you expect to try them on.. I always have to take 3+ trips to pick up my next set of clothes and the way they have it set up I have to leave all my clothes, both ones I liked and ones I didn't, outside the room just so I don't ""steal"" something... The thought of having to go there for clothes gives me anxiety but I love the stuff and the prices so I usually go back if I have a specific article of clothing in mind.. I never go just to browse anymore",1,0,0
HnHTJUTW2i1kiRJYRHvVdw,Le1o2k53Ha2ilsdee4f5_Q,3r2GQn7QQhlR3CsbIemVBw,4.0,2015-04-08 04:27:48,"Ross rock the shizzl on home good hidden treasures.  Hit or miss, I am addicted to snooping around the bargains",1,0,0
P5kBWyMRw52tUx2uEYnJVQ,AoxoMoRyxVIQlkiWNs4J8A,dR5K7ybTFxf-PobaCwKQXg,3.0,2012-02-17 04:36:25,"This Ross has a pretty nice selection of items compared to other Ross stores. I've looked before for yoga pants and only had 1 or 2 to choose from at other locations. I went to this one this Saturday and was happy to find several pairs to try on. I left with a great pair of shorts and pair of pants for yoga.  Everything else about it is typical Ross, busy, slightly disheveled, dirty dressing rooms. But if I can find what I'm looking for I'm a fan.",0,0,0
QnrdL4L3-Urkjh7jXqTwSw,J4yMOljyWpF35VIGj2gVPA,B-s-8VUnuBjGTP3d01jsyw,3.0,2018-06-04 15:12:20,"Wandering around this area, I discovered this store. Something about this chain of stores lately - it seems like there has been a lot less stock in the stores, lots of empty shelves.  And as I've thought a dozen times before, it's always off putting that the first thing you see when you walk into a store is a security guard eyeballing you.   Clothing quality seems to also have gone downhill.  As usual, look hard and you can find some bargains. For example, a little bed for my cat under $10. Some linens were nicely prices - queen sized coverlets under $40.",1,0,1
5-5oJyhX24Nn3kxpBrQS9g,f9u-mrKG4l8kHqIymE1kxA,PpRKM2R73KAEAfjB6EX6YQ,2.0,2014-12-08 01:18:34,"I'm really disappointed with this store. It's close to my house and I was excited for it to open, but despite multiple visits to the place, it has yet to meet my expectations.   It isn't well organized and is always understaffed. I have yet to find one of those steals that you expect from places like Ross, TJ Maxx, and Marshalls. The prices are very low, but the quality of clothes is pretty poor overall so you get what you pay for, I guess.  The home section is small and sloppy, but I did get cute curtain rods for only $12 a piece so not all is bad.  Worst of all is the customer service.  The store appears to be horribly understaffed.  They typically have one register open, even if there are 10 people in line.  Not great if you're in a hurry. It is also nearly impossible to find an employee on the floor if you need help with something.    Since it is nearby I'm sure I will continue to stop in occasionally, but the TJ Maxx at Lawrence Park is amazing and just slightly further away so it will remain my top spot for deal hunting.",3,0,0
TtloGyDPp9nLGGoObWArLw,Le1o2k53Ha2ilsdee4f5_Q,Um5bfs5DH6eizgjH3xZsvg,4.0,2014-03-06 07:10:13,"I love me a good bargain, and Ross is always the one place I can count on for that rush!  This particular Ross is pretty well organized, they're open until 10:30 most nights, and some nights until 11, so that gives me plenty of time to shop!   However since I'm a compulsive shopper, that means I can't leave the place without spending at -least- $50. Tonight was no exception. 3 dresses, 2 shirts and several new panties later, and my wardrobe has a lovely spring flare!",2,0,0
Os7oqwbIiX67YMMtK-NWeA,f9u-mrKG4l8kHqIymE1kxA,URGsRT8WFCQokyjRjTixEQ,5.0,2017-10-17 22:51:55,I love the Ross Store much better than Kohls. I wish that we had a Ross Store here on Baltimore Pike. Between Clifton Heights PA and Springfield Pa.  If there can be so many Wawa Stores & CVS drug stores so close near each other  They can put Ross on the Pike. The only close one is in  Drexel Hill Pa .  They should take over were Burlington Coat factory has closed. Great Location.   I rate Ross a (10). Thank you  Pattie McGorman,0,0,0
rW8GHJmjAQ4ZYQ7dK1ft-w,Le1o2k53Ha2ilsdee4f5_Q,Av5d6scaNVHlxxe5l4cg3Q,1.0,2018-01-19 03:47:41,The worst attention I've had from a cashier  she was talking with other coworker all the time and charged me 2 times a product,0,0,0
l1bvd9Bz2gks3mAiS_hICA,AoxoMoRyxVIQlkiWNs4J8A,2eOLQcYMjnRnKGZRIFh5MA,4.0,2018-05-12 04:46:15,"I found a dog bed and food/water bowls, a side table for my bedroom and a decorative bowl.  I may return for some living room tables.  They had great prices.  This location isn't too large but they had a good selection.  The cashier was very friendly and waited on my quickly.",0,0,0
IdMqDGDk0yPQnoG3y70cew,_tUW5hBCHwgYv3HEnih6pg,zz-2jnao6J1enCmzs7FBoA,2.0,2014-06-08 05:26:25,"When you go to a Ross, you have to expect that you'll need some time to search through all the racks and shelves to find the good stuff. This store is no different, except, like someone else said, half the racks seem empty so it takes much less time. As with many other Ross stores, the racks are in disarray and nothing is where it belongs. The women's clothing, which makes up the major portion of the store, is still lacking, and the kids and babies sections are practically nonexistant. Back in housewares, most of the items seem to have been opened and tampered with, and several things I purchased from there were missing parts once I got them home. This is also one of the messiest and most picked through Rosses I have ever been in.  They do get a star for their employees, who have always been nice, and for the fact that you can occasionally find stellar deals if you have the patience to look. I'll probably try a couple other Ross stores in Reno though before going back to this one again. Tl:dr- You may find something cheap and cool, but you'll probably also feel strangely depressed after a trip here.",1,1,0
mZOuuLJeECyHRUOKvi-Law,f9u-mrKG4l8kHqIymE1kxA,dqucQwA-CHWhUczwqIxKKg,4.0,2015-07-14 03:20:36,My daughter and i stopped in on a whim as we were both needing a wardrobe update.   We had just shopped at a comparable nearby store where we had a good experience. What we found here were a large selection of summer clothes even though it was after July 4th. She walked away with 6 pair of shorts and 6 tops and a bathing suit for $160. Great price! All were current fashions which provided a nice update to her wardrobe. As for me: 2 beautiful new beach bags for $36 as well as a set of science fiction inspired coffee mugs for my man. This set was reasonably priced at $7.99 and he loves them.  With the lines moving fast on a Saturday because the checkers were both professional and customer oriented I know because of our pleasant experience we will return.,1,0,1
1BUtf2UWn3ByIb5D8B8oZg,_tUW5hBCHwgYv3HEnih6pg,vTprcHGBn9asRfI349M1Fg,3.0,2015-06-13 03:56:21,Great discount store.  But as most.. can't go there looking for a specific style/color.  I usually find my best bargains when I browsing for nothing in particular.  Love to go to their household aisles... always can find a decorating treasure hidden on the shelves waiting for you to take it home.,1,0,2
5rMHpcfHa2r0I4j5WseUFw,_tUW5hBCHwgYv3HEnih6pg,ShKjMaDTPfKDuwzL5WIfgA,4.0,2009-02-04 19:44:44,"I do love Ross stores. I can find great deals on things that would usually cost me a fortune. Their quality of clothing for me has gone down a bit. I still manage to find some clothes I like. I did buy my winter coat there this year. Beats spending 150 for the same coat I seen someplace, I paid 45! I love their home section. They have tons of cool kitchen stuff and very nice frames all reasonable.",1,0,1
kKpo6DZBu5hl1zJDRzN1VQ,Tz4CQChQrO9-MQnUo8CaKw,zgChoqQs4rqYY_mlSYqePQ,2.0,2016-03-28 22:41:09,Management and employees are rude and don't follow store policies. Wouldn't let me return a shirt because the tags we're off even though it wasn't worn and I brought the tags and receipt. I had to call corporate to be able to do the return and the manager returned it as an MOS item which is not the case. The policy doesn't state anything about the tags being attached for shirts to return and the manager insisted she told the employees not to accept the items with detached tags. They don't follow the policies and this type of customer service will drive people away.,2,0,0
ceLhmq04jHPEmFxZQAmkhw,_tUW5hBCHwgYv3HEnih6pg,mwzqlDLB1Iy_kfE3C9oVFQ,1.0,2010-12-03 20:54:57,"I am a fan of Ross stores, I have patronized these stores for a very long time. I recently have had some experiences at this stores that made my tastes change.   I have had a few problems buying products and having them fall apart within a couple weeks of purchases. I think that although they offer some decent products and good prices, one has to look into the quality and durability of the good/product. The return policy at this store makes it very hard to return a defective item.  Yesterday, I got a Starbucks coffee drink at Safeway and decided to get some clothes at this store. The loss prevention officer at the front of the store came charging at me as soon as I entered this store. She rudely started yelling at me that drinks are not allowed in this store and if I wanted to shop in there I would have to leave my drink up front or throw it away. I have shopped at very high end and low end stores and I have never encountered rude employees. Without saying anything I left the store and decided to take my purchases elsewhere.  I think that the employees at this store are very rude and make any shopping experience into a hostile experience. The loss prevention personal look like a bunch of ex-cons, they have no customer services skills.",8,3,1
Ai1mZTY3XAk2szAUsHtoxA,DG7rpt4xs_WAfIQUzCXvkQ,lYIgoWkhj60owBlgqQroRg,5.0,2017-05-10 16:42:18,Have to know how to shop.. When they receive new stock ..  Go great buys,0,0,0
GlrqW6cYuTztAVCYACkAag,AoxoMoRyxVIQlkiWNs4J8A,VlKNRnmHXQ3rtQb3HPlVag,4.0,2009-12-16 18:22:27,"This is one of the busiest Rosses I've ever been to. Having worked in this mall, I can say thats probably due to the location inside the mall. Its located near one of the entrances and the lines here can be horrifying (especially at holiday time). They do have speedy cashiers and most are usually very friendly. The store is kept pretty clean considering all the foot traffic this end of the mall gets.   There's the usual Ross crowd: screaming babies, children running around, teeny-boppers killing time before their parents pick them up, and people who have way too much in their carts to check out who end up slowing down the whole line. However, this is probably my favorite Ross store and having worked in one (in Goodyear), I know that keeping a store like this clean is damn near impossible. And so are some of the customers.   And its true, they do have some of the best deals and finds I've ever come across from a Ross. I've gotten several items here and have been happy with most. If I still lived in Tucson, I'd still probably be withering my paychecks by shopping here (ha!).",0,1,0
2EaW7vwXrJLMWbu-ivuvrQ,Le1o2k53Ha2ilsdee4f5_Q,Um5bfs5DH6eizgjH3xZsvg,3.0,2013-11-11 03:20:50,"Ross usually has a great selection of clothing at a decent price. They used to have a BIG selection of plus sized clothing, but that has started to dwindle. I don't get it. If we make up more than 1/2 the market, why do we not get that much of the racks? Eh.. what ever.   I found what I was looking for and more, I ended up with 4 tops, a pair of shoes and some lingerie. I'm quite happy with my purchases.",0,0,0
SkUWue_TrhNX1j1kcmgspw,Le1o2k53Ha2ilsdee4f5_Q,mVA4IeYyVKPUWRrN5oplMA,4.0,2012-09-06 02:57:06,"I love this place!  I used to buy stuff from regular retails like Target and such but once I was introduced to Ross, I never buy home goods at regular prices.    For home goods like cookware, furniture, bathroom and bedroom products are usually organized and easy to look.  Clothing is a little bit more hassle because you have some digging to do.    I usually buy cookware for 50% off and I recently bought a Betsy Johnson watch for $22 and $1 Nike shorts and $32 DC shoes for my husband.    Sometimes there is a long line for checkout but it is all worth it!",1,0,0
TVCBObPDuf9j8E4fW_WnWA,tU7adDo8044h2W_UmWgQDg,Um5bfs5DH6eizgjH3xZsvg,3.0,2014-10-23 03:20:28,"It's a Ross. It's not the cleanest, it's not the most organized, but it has many of the things that I enjoy.  The hunt for bargains is part of the thrill when you go to a Ross. Sometimes You find some very good things, others you don't. It really is a toss up.  This one willfind me coming back to it on rare occasion though. If only to see what neat new things have arrived.",4,1,2
vDK4dU2vBXvwOq2Cjm7geQ,Le1o2k53Ha2ilsdee4f5_Q,ga5ALrps3q-xp4lRqvo7yA,1.0,2018-08-11 14:10:02,I just experienced some of the worst customer service. Apparently the general manager (Nichole) doesn't understand the concept of good professional customer service . I brought 2 items to return with receipt but missing the tags. I clearly showed her what items they were on the receipt yet she said she couldn't figure it out (again this is the general manager) she then said I need to go search the store to find the items so she could then figure out what they were. She was extremely rude and has zero customer service skills. I did go find the items and the girl in training was very helpful at least and credited back my return. Simple customer  service tip- be kind and helpful not a rude hateful person. It's not my fault you decided to work in retail.,0,0,0
Niymnx-HrYIUTbP3nyIyyw,Le1o2k53Ha2ilsdee4f5_Q,Skbr02RnPTtFO9nv1llgpw,1.0,2017-05-24 13:05:22,Customer service is a low priority at this store. There are never enough cashiers  and the cashiers that I have experienced could care less about the customers. I have gone to this store since it opened and some things just never change.,1,0,0
-ubEgXFlZoapcJVqLNxtbQ,ZpLH0_h283MwUXeBeBKqug,zAO0EB3nFigd9j2JSAJ64Q,1.0,2017-08-26 15:48:05,"AWFUL costumer service!!!! Called to ask about their return policy and nobody was able to answer. They left me on hold for like 5 minutes and still nobody answered my question. I hung up called again, and same thing happened. I was on the phone with them for about 30 minutes and when I asked to speak to a manager the lady said ""we're kind of busy right now so can we call you later?"" Mmmmmmm????!?! What?!? I just have a simple question about a product I got!!!!! UGHHH",0,0,0
AWfYxquJqrBP-T2oXCNt_g,_tUW5hBCHwgYv3HEnih6pg,2l0O1EI1m0yWjFo2zSt71w,3.0,2013-02-18 20:30:41,"The set-up was a bit awkward but I found some killer finds during my 10 minute visit including 3 BCBG sweater, 3 pairs of brand name sunglasses all under $10 an Adidas track jacket (a newer style) and much more... we stopped in because my gentleman friend forget his swim trunks on our mini vacay.",2,0,3
hlVGnNQ47SkTSVM6qANSPA,gzJBT0Bc5Ffyj1o4cKb1aA,OLGQ7alK4VKl3YdQk6UF5g,3.0,2016-09-22 17:36:06,"So this Ross is a proximity pick for me. Honestly, I prefer a TJ Maxx or Marshall's over a Ross any day.  In the case of this store, I'll usually end up there because of a subpar experience at the TJ Maxx in the next shopping center over.   This location is hit or miss, but typically has a large selection and definitely a large space than the aforementioned competitor.   Not my favorite, but totally good enough for some discount buys.",2,0,2
0w6kp1H_a_QkNUlOvQOIWw,gzJBT0Bc5Ffyj1o4cKb1aA,Km4fALsqos2glOBMz5uyeQ,1.0,2017-06-17 02:06:58,"Security guard is nice, he/she will greet you when you enter the store.  But others staff are rude, unprofessional and not helpful. I was with my mom  continued two days shopping here. The fitting room ladies were rude. I greet them and tell them how many clothes we have. They instructed me (like a boss) to placed the clothes there and count. When we need to return few clothes, she don't even look at us until I asked her ""can I place my clothes at the clothes Shelf""，then she rudely said "" no no no, not there."" Even though they were acting like this, mom and I still say ""thank you "" to them.  But this makes me feel disappointed and feel racism. We are same as customers here, is it because of we are Asian and you should be treated like us this way??? And somehow, I was 9 months pregnant. You don't care is fine but you are not helpful. The store is dirty and disorganized. It just near my house so we have no choice.",1,0,0
9OH7DM1TabyFkCWkIPjwSw,Le1o2k53Ha2ilsdee4f5_Q,O_-EMEYwYSq-_v_7NlS5iA,4.0,2017-05-25 12:01:06,"Even tho there was a very limited amount of jewelry, the quality is good and at a better price than what u would pay at Marshall's or TJMaxx.  The quality of clothes is subpar but you can sift through the selection of household things and find some good finds.",0,0,0
76W5x0aEvEnfYxaH8wt3Dg,_tUW5hBCHwgYv3HEnih6pg,KZYfKyOIwcsDNHGJF0OHCw,3.0,2018-02-22 03:58:50,"About what you would see in most overstock stores. Lots of fairly well disorganized selections, not terrifically clean, but if you know exactly what you're looking for bargains can be had!",0,0,0
IldZuaupdvVPSinIVQ8l0w,Le1o2k53Ha2ilsdee4f5_Q,ui6IG2j8UiONd3mnZzprbg,3.0,2015-02-15 22:12:25,This Ross has great bargains and stocked all the time.  The staff is not friendly at all.  Of all the Ross's in the area this has the least pleasant employees.  Pam is a employee there and she has a terrible disposition.,2,0,0
fdvHdCYZa1_vQAxFQgFEeA,DG7rpt4xs_WAfIQUzCXvkQ,gHiL0fB1TL-5IWRGssdvIQ,5.0,2017-05-07 17:12:52,It takes along time to find a something but fun when u find something. You have to have a lot of time on your hands. I can spend five hours in the store searching for stuff. All the employees are so nice and sweet. They look like they are having fun at their job but are always very professional and treat customers with respect and just kindness.  Addicted shopper.,0,0,0
rqmAALUYzP1warsd-pFoEA,AoxoMoRyxVIQlkiWNs4J8A,dv0tt90hWLedDqkuejlVLw,5.0,2018-10-09 05:31:28,"love the products they carry. best place to buy dresses, dishes,  pots and pans excellent prices on Linens.suh a great variery.",0,0,0
bXFlmt2tl7e8qXXHVuDwQQ,Le1o2k53Ha2ilsdee4f5_Q,OUgUo1Wps84UIJwoaUqxIg,1.0,2018-01-10 03:26:05,What a mess! The whole store is dirty and terribly unorganized! The staff isn't very warm and friendly either. I think goodwill is more organized than this place!,0,0,0
uW-FNU-DzJdRl6y9xWz8tw,tU7adDo8044h2W_UmWgQDg,jDVTMvaSWWhkaxbL-KslgQ,5.0,2019-02-02 12:04:46,"Mannnnn.... this place always has the deals. When it comes to home furniture, clothing, cosmetics, or jewelry, you can be sure to find a good deal here. My fine is a huge fan of this place. Even when we don't need anything, we find a great item that we could use in our home.",1,0,2
POy5t62Cx4xn2ZNdj2EqgQ,ZpLH0_h283MwUXeBeBKqug,tuoDDqTDCB-lDgelvMrp5Q,4.0,2018-05-15 09:35:31,"This is a great place to find some deals on name brand items without the name brand price. The staff is friendly, sometimes a little inefficient at check out but overall a good place to shop .",1,0,1
GUjOFylBN6PLE8uZpG87yQ,gzJBT0Bc5Ffyj1o4cKb1aA,vR986-cV86ts62yiXkPjzg,2.0,2010-09-21 23:27:06,The staff is pretty 'meh' and everything always seems disorganized and strewn about. Just not really a fan of this location.,2,1,1
l97bMfzXJjVSedTxafJyig,a7njro5dH3tIlDlOEDscqQ,0v46aO7dG_wzcSigr9dXDw,2.0,2015-01-13 22:30:17,"This Ross is the closest to my home in Seminole Heights. That said, it's not located in a particularly upscale area (being polite). There is an overall lack of organization and the inventory is pretty stale.  I have found some staples here (tights, home supplies, undies) but the shoe department is pitiful. The Fletcher Avenue location really is not a huge step up, but is certainly preferable over this one.",1,2,0
To7KfXfUvAvyGqKkxz3OSQ,tU7adDo8044h2W_UmWgQDg,fcN7ko5x6RZ8L9RhUxeUbw,4.0,2009-06-21 03:00:22,Nice for day to day stuff.  The only one we have visited is the one in Tampa.  Excellent household items and summer clothes.  Love their great prices and home decor.  You can get some good items for kids also.,1,0,0
x5uO20KKy1Gy-gjkPhGdVg,gzJBT0Bc5Ffyj1o4cKb1aA,dis15gz_ui1S6NqfnlgAxg,3.0,2015-02-12 03:23:05,'Loss Prevention' says the shirt the man at the entrance is wearing. I love that. It's a cute way of saying security without scaring the fragile suburbanites that travel onto the other side of city ave to peek inside Ross.  This place is usually a mess. More like a warehouse than a department store. Though once in a blue moon I will stop in and find something worth while.  I end up leaving every time wishing I wore size 13 shoes. My advice: TJMAXX is right down the block. Enjoy.,2,3,0
r28DTNxXnk_Ph_1yqLJkeA,f9u-mrKG4l8kHqIymE1kxA,6pbNMgTnSYrtPHDN07IXwA,3.0,2017-07-22 19:34:51,"Plenty of parking the lot across the street at this ross.  I just say ""OK"" since I found a bunch of stuff that we could use in our home.    Prices are great!  Shelves were a bit bare.  As soon as you walk into the store you will find the shoe section which looks like need to be filled.  I wanted a swimsuit but only found one in my size.   I suppose it's July and it's busy but one would guess they should stock more especially being across the street from a swim club.   The cashier was very friendly.     Will I be back?  Sure if I am in the area but I doubt I will make a special trip.",1,0,0
iXd5YAzZZcSkuIbDl10Qjg,Le1o2k53Ha2ilsdee4f5_Q,kiHby7Jotm24QDM3SB32LA,3.0,2019-04-11 09:42:10,"A kids-free weekend meant my sister and I were able to shop and browse to our hearts delight...  Ross reminds me of a messier, less classy TJMaxx or Marshalls but I still like to shop here nonetheless.  This Ross was definitely messy, unorganized and quite busy but we found some great items for unbelievable prices! (Dress for $15, skirt for $7, dressy blouse for $8, Easter hand towels for $6)  This store was pretty crowded and the checkout line was looooooooonnnnnggggg.   I have to say, I hate how tight the rows of clothing and items are... like, it's quite difficult for 2 people to even pass by each other. You literally have to exit the row to let someone by (only to then NOT receive a ""Thank you."")  Employees were friendly. I went into the fitting room like 4x and they didn't seem annoyed when I'd hand them a stack of clothes I didn't want. Cashier was nice and actually commented that she had been eyeing the skirt I bought.  I feel like you definitely need some time to browse because there are some good items here, you just have to search!",0,1,0
WHCDRimRo3J500H8CZ2gRg,tU7adDo8044h2W_UmWgQDg,hY_uWlNMhCLyQ0-WV_x7NA,3.0,2018-06-01 15:55:45,"I have a love/hate relationship with Ross stores (mostly all of them). I love that you can find amazing deals and steals, but I hate how unorganized and cluttered their stores are, as well as how unenergized and slow their cashiers and employees are.   If you have the patience, then it may just pay off, as you can find some amazing prices, and this Ross location is just as great at finding great deals! You may have to dig a bit and search racks of unorganized and clothes thrown every which way, but you may just find exactly what you were looking for, saving a ton of money in the end. I have found great deals here, from under amour hoodies and north face shirts, to Nikes (free, air max, baseball cleats, etc), to name brand flip flops and packs of boxers/socks, all WAY below what they normally would be. I would say that some of these prices are even better than what you would find at an outlet store, but it's just a hit or miss. There's been times where I have visited the store, and spent $100 and walked out with a shopping cart full, and there's been other times where I've walked in and left a half hour later, having found nothing.   The thing that I dislike about most Ross stores, and this particular Ross is no exception, is that the stores are so cluttered. I don't know if it is because of the layout of the stores, the clientele, the lack of employee enthusiasm, or what. 99% of the time, there are clothes everywhere, lying on top of the clothing racks, lying on the floor, packages of t shirts and underwear opened and different pieces lying about, flip flops thrown every which way except how they are supposed to be, shoes all over the floor in front of the shoe racks, food items where the linens are and pillows and pool/bath towels left where the food and kitchen items are located. You just never know where you are going to find something. I've found amazing deals on an item tucked away somewhere. I clearance pair of Nikes stuffed behind some boxes of food goods, or a really nice under armpit polo stuck on a random rack nowhere near where it's supposed to be.  One other problem that unfortunately plagues any Ross store that I have ever been to is that the employees appear so carefree, lazy, and just all-around like they don't want to do their job, much less even be at work. There will be a line of 20 people waiting to checkout, with two cashiers (both working at an abhorrently slow pace), 10 other employees walking around, either appearing to do absolutely nothing, talking with another employee, or organizing something that could wait to be organized. I don't know if this problem is to blame on management, or even higher up in the company. If I only have one or two items in my hand, and there are a few people in line, then I will put those items back and leave, rather than stand there for a half hour in line. It's just not worth it sometimes. If you don't mind waiting in line and you've found a great deal, then it can definitely be worth the wait, just don't be surprised if the employees don't seem overly happy or energetic.",1,0,0
xuNnnd6t0XvkJ7Iy-dIHZg,_tUW5hBCHwgYv3HEnih6pg,oeOfr_beHjS2L_qh8We0bw,1.0,2018-02-18 05:21:56,"My family and I were on a family trip and we decided to stop by to pick up something we forgot to pack. We're waiting in line and I guess it turns out we were waiting in the wrong line, which was customer service, and the lady in the front named Claudia, told us we had to move to the other line for regular check-out. For once, there was no one else in either line besides us, after we moved we saw her whisper something to the customer she was helping. We patiently waited until someone else was willing to help, then the same lady ""oh I can help whoever is next"" and apparently she was talking to us, so she made us move for no reason and had the audacity to talk about us? My family and I, are Mexican and we didn't know why she was she was talking to us so rudely. I hope never to experience this again and we will certainly will not be returning.",1,0,0
O6kEaotCC_JyZCZc1jh7sw,a7njro5dH3tIlDlOEDscqQ,M2lUZegK_n2CmxRnkyxW3w,1.0,2017-10-22 21:20:00,"An associate by the name of Brigette  works by the fitting rooms and is extremely rude. I went in today to try on some cloths, purchase a bed set and other items. When I went to try on my cloths I was not greeted nor was giving instructions on what their procedure was. Bri told me I needed to hang my cloths prior to entering the fitting room, I was unsure as to why because associates just usually ask how many items I have. When I asked her as to why she just repeated herself and started speaking to me as if I were a child - not even looking my way. I informed her that she did not need to speak to me that way. Bri continued along with rolling her eyes. Finally I hung all my cloths up like she asked and left. I was about to spend a little over $150 today and because of her poor service and attitude Ross lost my business. Especially this location.",2,1,0
Ye-u8oBMtlQG4w9NmF3KqA,a7njro5dH3tIlDlOEDscqQ,YCtZKNsd1BODxfqRQumBDg,3.0,2012-11-07 18:58:41,"I'm not the hugest fan of this Ross because it doesn't seem to get new inventory in very often, it's not in the best neighborhood, and the level of quality in their merchandise is questionable at times. However, I can't deny that I have walked away many times with amazing finds - you just have to have enough time to look long and hard through the store!",1,1,0
CnYPlrcRWiSbFbqNxSWLGg,Tz4CQChQrO9-MQnUo8CaKw,zaBcde5CZFWZ8QOLt3q-Gg,1.0,2017-12-12 22:19:52,"I experienced absolutely THE WORST customer service today by the ""manager on duty"". I found the perfect duffel bag for $16.99 as a Christmas gift for my son who's going to college. When I brought it up to the register the ""manager on duty"" wouldn't honor the ticketed price. Apparently one of her employees reticketed the item incorrectly, so she left me at the register while she looked for another bag, then came back and proceeded to cut off the ticket and attempt to charge me $27 (I believe, I was so appalled at this point that she wouldn't honor the ticketed price that I don't remember the exact number.)  When I pointed out that I had chosen the bag because of the price, and this this was a terrible customer service practice she offered me 10% off.   No way! It isn't my fault that someone employed by Ross under HER management made a mistake. She should have honored it and then had a meeting with her employees about it. Also, it wasn't a sticker price tag that could have been switched by a customer, the price ticket was attached to the item on a plastic ticketing ring.  I told her that I wanted to pay the price that was on the ticket and when she refused I pointed out that on MANY occasions Ross marks down certain items and won't mark down identical items that are a different color because the barcode is different. The other bag she brought up was a different color, so it is safe to assume that its barcode was different. She said there was nothing she could do. YES, she could have HONORED THE TICKETED PRICE.   I told her that this was terrible customer service and I wouldn't be returning to the store, and I absolutely mean it. Needless to say, I left without the ONE Christmas gift I knew my son would have loved.   I've shopped at Ross for over 20 years, and almost exclusively at this location since they opened. Apparently they need to brush up on their customer service practices and be more discerning as to who they hire as management.   The $10 you saved, dear Ross, cost you a loyal customer.   The Marshalls in the same plaza will get my business from now on. I'll gladly pay a little more if it means shopping from a company that doesn't humiliate and upset their customers over an employee mistake.",2,0,1
P6cJl5GO5MAk4iMpFFla_Q,_tUW5hBCHwgYv3HEnih6pg,0jkLS0JLIqeGDXleUw-cDQ,3.0,2015-04-12 06:59:47,I consider Ross similar to a thrift store. I have to be in a certain mood to want to dig thru their overstuffed racks of clothing. I always come in here to look for summer dresses. No luck today but I did browse the home goods section and that was incredibly messy. The store always looks haphazardly put together. It would be easier to find the great stuff if everything was better organized.,3,3,2
KVFtM2ivTm3E2Br5UbMBzQ,a7njro5dH3tIlDlOEDscqQ,asdbqdpAQG41nxPt9ili3w,2.0,2013-02-06 21:00:24,"Not located in the best area, a lot of times things are picked over or they hardly have new inventory. Loss prevention awkwardly stares as they have to be on alert for local thieves ...",1,1,0
